,defBodySigStrikeAccuracy,defBodySigStrikeAttemped,defBodySigStrikeSuccessful,defClinchSigStrikeAccuracy,defClinchSigStrikeAttemped,defClinchSigStrikeSuccessful,defDistanceSigStrikeAccuracy,defDistanceSigStrikeAttemped,defDistanceSigStrikeSuccessful,defGroundSigStrikeAccuracy,defGroundSigStrikeAttemped,defGroundSigStrikeSuccessful,defHeadSigStrikeAccuracy,defHeadSigStrikeAttemped,defHeadSigStrikeSuccessful,defKnockdowns,defLegSigStrikeAccuracy,defLegSigStrikeAttemped,defLegSigStrikeSuccessful,defPassSuccessful,defReversalSuccessful,defSubmissionAttempted,defTakedownAttempted,defTakedownSuccessful,defTotStrikeAccuracy,defTotStrikeAttempted,defTotStrikeSuccessful,offBodySigStrikeAccuracy,offBodySigStrikeAttemped,offBodySigStrikeSuccessful,offClinchSigStrikeAccuracy,offClinchSigStrikeAttemped,offClinchSigStrikeSuccessful,offDistanceSigStrikeAccuracy,offDistanceSigStrikeAttemped,offDistanceSigStrikeSuccessful,offGroundSigStrikeAccuracy,offGroundSigStrikeAttemped,offGroundSigStrikeSuccessful,offHeadSigStrikeAccuracy,offHeadSigStrikeAttemped,offHeadSigStrikeSuccessful,offKnockdowns,offLegSigStrikeAccuracy,offLegSigStrikeAttemped,offLegSigStrikeSuccessful,offPassSuccessful,offReversalSuccessful,offSubmissionAttempted,offTakedownAttempted,offTakedownSuccessful,offTotStrikeAccuracy,offTotStrikeAttempted,offTotStrikeSuccessful,score
9d5f2348-fd9f-4519-9c40-916183b0a7bd,1.0,4.0,4.0,1.0,4.0,4.0,0.14285714285714285,7.0,1.0,0.0,0.0,0.0,0.14285714285714285,7.0,1.0,0,0.0,0.0,0.0,1,0,0,4,2,0.5384615384615384,13,7,0.5,4.0,2.0,0.8,5.0,4.0,0.4090909090909091,22.0,9.0,1.0,4.0,4.0,0.5,22.0,11.0,0,0.8,5.0,4.0,1,0,0,1,1,0.6,35,21,3.0
57a3c195-8b57-460b-8a2c-cedc99075ea9,1.0,2.0,2.0,1.0,1.0,1.0,0.43333333333333335,30.0,13.0,0.0,0.0,0.0,0.41379310344827586,29.0,12.0,0,0.0,0.0,0.0,0,0,0,1,1,0.5142857142857142,35,18,0.625,8.0,5.0,1.0,1.0,1.0,0.5263157894736842,38.0,20.0,0.0,0.0,0.0,0.4444444444444444,27.0,12.0,0,1.0,4.0,4.0,0,0,0,0,0,0.5384615384615384,39,21,3.0
0caf3401-5db7-4c64-9dd5-d01d9fda596a,0.0,0.0,0.0,1.0,1.0,1.0,0.2857142857142857,7.0,2.0,0.5,10.0,5.0,0.4117647058823529,17.0,7.0,0,1.0,1.0,1.0,3,0,1,4,2,0.6129032258064516,31,19,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.25,16.0,4.0,0.0,0.0,0.0,0.23076923076923078,13.0,3.0,0,0.0,0.0,0.0,0,0,0,0,0,0.5945945945945946,37,22,-7.0
625e4187-51a6-40fe-a40d-64c9d92df908,0.5,2.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,3.0,0.5833333333333334,12.0,7.0,0.47368421052631576,19.0,9.0,0,0.0,0.0,0.0,1,0,0,3,1,0.5806451612903226,31,18,0.5,4.0,2.0,0.8571428571428571,14.0,12.0,0.36363636363636365,11.0,4.0,1.0,2.0,2.0,0.6956521739130435,23.0,16.0,0,0.0,0.0,0.0,0,0,0,0,0,0.7435897435897436,39,29,-3.0
034962dc-949c-4636-890d-c5e3b9ecbf87,0.5,4.0,2.0,0.8571428571428571,14.0,12.0,0.36363636363636365,11.0,4.0,1.0,2.0,2.0,0.6956521739130435,23.0,16.0,0,0.0,0.0,0.0,0,0,0,0,0,0.7435897435897436,39,29,0.5,2.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,3.0,0.5833333333333334,12.0,7.0,0.47368421052631576,19.0,9.0,0,0.0,0.0,0.0,1,0,0,3,1,0.5806451612903226,31,18,3.0
cbb6ea58-44e6-47e7-8db9-6719aeec75e4,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.25,16.0,4.0,0.0,0.0,0.0,0.23076923076923078,13.0,3.0,0,0.0,0.0,0.0,0,0,0,0,0,0.5945945945945946,37,22,0.0,0.0,0.0,1.0,1.0,1.0,0.2857142857142857,7.0,2.0,0.5,10.0,5.0,0.4117647058823529,17.0,7.0,0,1.0,1.0,1.0,3,0,1,4,2,0.6129032258064516,31,19,7.0
8082ab81-4d05-4cbd-98e3-081680a04ee1,0.8,5.0,4.0,1.0,1.0,1.0,0.7368421052631579,19.0,14.0,0.0,2.0,0.0,0.5384615384615384,13.0,7.0,0,1.0,4.0,4.0,1,0,1,1,0,0.7142857142857143,28,20,0.6666666666666666,3.0,2.0,0.25,4.0,1.0,0.16216216216216217,37.0,6.0,0.0,0.0,0.0,0.1388888888888889,36.0,5.0,0,0.0,2.0,0.0,0,0,0,2,0,0.20930232558139536,43,9,-7.0
1826a784-a3a2-4bda-929c-34f41dea499f,0.6666666666666666,3.0,2.0,0.25,4.0,1.0,0.16216216216216217,37.0,6.0,0.0,0.0,0.0,0.1388888888888889,36.0,5.0,0,0.0,2.0,0.0,0,0,0,2,0,0.20930232558139536,43,9,0.8,5.0,4.0,1.0,1.0,1.0,0.7368421052631579,19.0,14.0,0.0,2.0,0.0,0.5384615384615384,13.0,7.0,0,1.0,4.0,4.0,1,0,1,1,0,0.7142857142857143,28,20,7.0
5e81f407-e40c-4133-85a6-241dd41b633b,0.0,0.0,0.0,1.0,1.0,1.0,0.5,14.0,7.0,0.0,0.0,0.0,0.46153846153846156,13.0,6.0,0,1.0,2.0,2.0,1,0,0,5,2,0.5,16,8,0.0,1.0,0.0,0.0,0.0,0.0,0.2,15.0,3.0,0.0,0.0,0.0,0.21428571428571427,14.0,3.0,0,0.0,0.0,0.0,0,0,0,0,0,0.3684210526315789,19,7,-7.0
4169cf34-b4d8-4f4f-843a-0f5328d8b35d,0.0,1.0,0.0,0.0,0.0,0.0,0.2,15.0,3.0,0.0,0.0,0.0,0.21428571428571427,14.0,3.0,0,0.0,0.0,0.0,0,0,0,0,0,0.3684210526315789,19,7,0.0,0.0,0.0,1.0,1.0,1.0,0.5,14.0,7.0,0.0,0.0,0.0,0.46153846153846156,13.0,6.0,0,1.0,2.0,2.0,1,0,0,5,2,0.5,16,8,7.0
fdec6172-360b-4931-8d4b-09a7f988b9a9,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0,0,1.0,1,1,0.5,2.0,1.0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1,0,0,1,1,0.3333333333333333,3,1,-7.0
b0dadb07-597d-43fe-bd32-999dd93ad4c4,0.5,2.0,1.0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1,0,0,1,1,0.3333333333333333,3,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0,0,1.0,1,1,7.0
a598ff5e-485f-49a6-a378-25b0bf5d85ae,1.0,9.0,9.0,0.0,2.0,0.0,0.3835616438356164,73.0,28.0,0.0,0.0,0.0,0.24193548387096775,62.0,15.0,0,1.0,4.0,4.0,0,0,0,1,1,0.37333333333333335,75,28,0.7777777777777778,9.0,7.0,0.0,0.0,0.0,0.35294117647058826,68.0,24.0,0.0,0.0,0.0,0.21153846153846154,52.0,11.0,0,0.8571428571428571,7.0,6.0,0,0,0,0,0,0.35294117647058826,68,24,-1.0
bfd81786-6b79-4203-b1fa-044daa2de149,0.5555555555555556,9.0,5.0,0.5,2.0,1.0,0.313953488372093,86.0,27.0,0.0,0.0,0.0,0.2631578947368421,76.0,20.0,0,1.0,3.0,3.0,0,0,0,4,1,0.3181818181818182,88,28,0.6666666666666666,12.0,8.0,0.4,5.0,2.0,0.40789473684210525,76.0,31.0,0.0,0.0,0.0,0.3230769230769231,65.0,21.0,0,1.0,4.0,4.0,0,0,0,1,0,0.40963855421686746,83,34,-3.0
8e208a33-6fa1-436f-8ba9-e13f49136905,0.7142857142857143,14.0,10.0,0.0,0.0,0.0,0.35526315789473684,76.0,27.0,0.0,0.0,0.0,0.26229508196721313,61.0,16.0,0,1.0,1.0,1.0,0,0,0,2,1,0.3950617283950617,81,32,0.5454545454545454,11.0,6.0,0.0,0.0,0.0,0.3793103448275862,87.0,33.0,0.0,0.0,0.0,0.3380281690140845,71.0,24.0,0,0.6,5.0,3.0,0,0,0,0,0,0.4166666666666667,96,40,1.0
3db6ee7f-556c-4ec1-9b67-c1afc594041f,0.7777777777777778,9.0,7.0,0.0,0.0,0.0,0.35294117647058826,68.0,24.0,0.0,0.0,0.0,0.21153846153846154,52.0,11.0,0,0.8571428571428571,7.0,6.0,0,0,0,0,0,0.35294117647058826,68,24,1.0,9.0,9.0,0.0,2.0,0.0,0.3835616438356164,73.0,28.0,0.0,0.0,0.0,0.24193548387096775,62.0,15.0,0,1.0,4.0,4.0,0,0,0,1,1,0.37333333333333335,75,28,1.0
75d8295a-5bbb-4e49-9c2a-4139edc29c0d,0.6666666666666666,12.0,8.0,0.4,5.0,2.0,0.40789473684210525,76.0,31.0,0.0,0.0,0.0,0.3230769230769231,65.0,21.0,0,1.0,4.0,4.0,0,0,0,1,0,0.40963855421686746,83,34,0.5555555555555556,9.0,5.0,0.5,2.0,1.0,0.313953488372093,86.0,27.0,0.0,0.0,0.0,0.2631578947368421,76.0,20.0,0,1.0,3.0,3.0,0,0,0,4,1,0.3181818181818182,88,28,3.0
ed38d66f-5ce1-480f-b483-733257eda8d9,0.5454545454545454,11.0,6.0,0.0,0.0,0.0,0.3793103448275862,87.0,33.0,0.0,0.0,0.0,0.3380281690140845,71.0,24.0,0,0.6,5.0,3.0,0,0,0,0,0,0.4166666666666667,96,40,0.7142857142857143,14.0,10.0,0.0,0.0,0.0,0.35526315789473684,76.0,27.0,0.0,0.0,0.0,0.26229508196721313,61.0,16.0,0,1.0,1.0,1.0,0,0,0,2,1,0.3950617283950617,81,32,-1.0
2cfc6a7d-18c1-4f73-98ea-c8bacfff5fa7,0.8,5.0,4.0,0.5,2.0,1.0,0.5294117647058824,17.0,9.0,0.625,8.0,5.0,0.4117647058823529,17.0,7.0,0,0.8,5.0,4.0,1,0,0,2,1,0.6818181818181818,44,30,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,14.0,6.0,1.0,1.0,1.0,0.2222222222222222,9.0,2.0,0,1.0,5.0,5.0,0,0,0,0,0,0.7037037037037037,27,19,-3.0
8667c004-f786-46fb-800a-13bb234d7db3,0.5,6.0,3.0,0.0,0.0,0.0,0.4838709677419355,31.0,15.0,0.6666666666666666,6.0,4.0,0.4166666666666667,24.0,10.0,0,0.8571428571428571,7.0,6.0,1,0,0,2,1,0.5581395348837209,43,24,0.45454545454545453,11.0,5.0,1.0,1.0,1.0,0.3181818181818182,44.0,14.0,0.5,2.0,1.0,0.1724137931034483,29.0,5.0,0,0.8571428571428571,7.0,6.0,0,0,0,1,0,0.5,62,31,-3.0
bb749bde-63a9-4861-9864-587655997223,0.25,4.0,1.0,0.0,0.0,0.0,0.3888888888888889,18.0,7.0,1.0,1.0,1.0,0.38461538461538464,13.0,5.0,0,1.0,2.0,2.0,0,0,0,3,1,0.45,20,9,0.4,5.0,2.0,0.9090909090909091,11.0,10.0,0.48148148148148145,27.0,13.0,0.5,2.0,1.0,0.52,25.0,13.0,0,0.9,10.0,9.0,0,0,0,0,0,0.7831325301204819,83,65,3.0
a6b3a3bd-de48-4797-af96-84620ba284b8,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,14.0,6.0,1.0,1.0,1.0,0.2222222222222222,9.0,2.0,0,1.0,5.0,5.0,0,0,0,0,0,0.7037037037037037,27,19,0.8,5.0,4.0,0.5,2.0,1.0,0.5294117647058824,17.0,9.0,0.625,8.0,5.0,0.4117647058823529,17.0,7.0,0,0.8,5.0,4.0,1,0,0,2,1,0.6818181818181818,44,30,3.0
0c638a38-94f2-49c2-84ad-b950d83751e0,0.45454545454545453,11.0,5.0,1.0,1.0,1.0,0.3181818181818182,44.0,14.0,0.5,2.0,1.0,0.1724137931034483,29.0,5.0,0,0.8571428571428571,7.0,6.0,0,0,0,1,0,0.5,62,31,0.5,6.0,3.0,0.0,0.0,0.0,0.4838709677419355,31.0,15.0,0.6666666666666666,6.0,4.0,0.4166666666666667,24.0,10.0,0,0.8571428571428571,7.0,6.0,1,0,0,2,1,0.5581395348837209,43,24,3.0
5ffe9bc3-cb2a-46b1-b66b-499edfc7b981,0.4,5.0,2.0,0.9090909090909091,11.0,10.0,0.48148148148148145,27.0,13.0,0.5,2.0,1.0,0.52,25.0,13.0,0,0.9,10.0,9.0,0,0,0,0,0,0.7831325301204819,83,65,0.25,4.0,1.0,0.0,0.0,0.0,0.3888888888888889,18.0,7.0,1.0,1.0,1.0,0.38461538461538464,13.0,5.0,0,1.0,2.0,2.0,0,0,0,3,1,0.45,20,9,-3.0
aa59c891-15a8-437a-8b4d-e20bba0848e2,0.5454545454545454,11.0,6.0,0.75,4.0,3.0,0.3076923076923077,39.0,12.0,0.0,0.0,0.0,0.24,25.0,6.0,0,0.42857142857142855,7.0,3.0,0,0,0,3,0,0.4166666666666667,48,20,0.7727272727272727,22.0,17.0,0.8823529411764706,17.0,15.0,0.3111111111111111,45.0,14.0,0.0,0.0,0.0,0.18181818181818182,33.0,6.0,0,0.8571428571428571,7.0,6.0,0,0,0,1,0,0.49230769230769234,65,32,3.0
0af4f881-fd37-4bc9-a46c-9ee4067c0de5,0.7777777777777778,9.0,7.0,0.3333333333333333,6.0,2.0,0.47619047619047616,21.0,10.0,0.0,0.0,0.0,0.25,16.0,4.0,0,0.5,2.0,1.0,0,0,0,2,0,0.5428571428571428,35,19,0.7894736842105263,19.0,15.0,0.9,20.0,18.0,0.3793103448275862,29.0,11.0,1.0,1.0,1.0,0.4230769230769231,26.0,11.0,0,0.8,5.0,4.0,0,0,1,3,1,0.5901639344262295,61,36,4.0
bc4a5801-6a46-4603-9f7e-46cda27c1a79,0.6666666666666666,6.0,4.0,0.7777777777777778,9.0,7.0,0.2413793103448276,29.0,7.0,0.0,0.0,0.0,0.2413793103448276,29.0,7.0,0,1.0,3.0,3.0,0,0,0,2,0,0.4418604651162791,43,19,0.4,10.0,4.0,1.0,6.0,6.0,0.3877551020408163,49.0,19.0,0.0,0.0,0.0,0.4375,32.0,14.0,0,0.5384615384615384,13.0,7.0,0,0,0,0,0,0.5,60,30,3.0
8ffffd65-a13b-4eb6-87fc-b2308d8fd66b,0.4,10.0,4.0,1.0,6.0,6.0,0.3877551020408163,49.0,19.0,0.0,0.0,0.0,0.4375,32.0,14.0,0,0.5384615384615384,13.0,7.0,0,0,0,0,0,0.5,60,30,0.6666666666666666,6.0,4.0,0.7777777777777778,9.0,7.0,0.2413793103448276,29.0,7.0,0.0,0.0,0.0,0.2413793103448276,29.0,7.0,0,1.0,3.0,3.0,0,0,0,2,0,0.4418604651162791,43,19,-3.0
55eb2c48-6061-494a-a005-6acf9313a901,0.7727272727272727,22.0,17.0,0.8823529411764706,17.0,15.0,0.3111111111111111,45.0,14.0,0.0,0.0,0.0,0.18181818181818182,33.0,6.0,0,0.8571428571428571,7.0,6.0,0,0,0,1,0,0.49230769230769234,65,32,0.5454545454545454,11.0,6.0,0.75,4.0,3.0,0.3076923076923077,39.0,12.0,0.0,0.0,0.0,0.24,25.0,6.0,0,0.42857142857142855,7.0,3.0,0,0,0,3,0,0.4166666666666667,48,20,-3.0
b931dbae-a83d-4b6e-ab32-408835982adf,0.7894736842105263,19.0,15.0,0.9,20.0,18.0,0.3793103448275862,29.0,11.0,1.0,1.0,1.0,0.4230769230769231,26.0,11.0,0,0.8,5.0,4.0,0,0,1,3,1,0.5901639344262295,61,36,0.7777777777777778,9.0,7.0,0.3333333333333333,6.0,2.0,0.47619047619047616,21.0,10.0,0.0,0.0,0.0,0.25,16.0,4.0,0,0.5,2.0,1.0,0,0,0,2,0,0.5428571428571428,35,19,-4.0
6388da98-2eb9-4fe7-b738-20739b47de1a,1.0,4.0,4.0,0.0,0.0,0.0,0.25806451612903225,31.0,8.0,0.0,0.0,0.0,0.043478260869565216,23.0,1.0,0,0.75,4.0,3.0,1,0,0,4,1,0.34210526315789475,38,13,0.5,2.0,1.0,1.0,1.0,1.0,0.4642857142857143,28.0,13.0,0.0,0.0,0.0,0.26666666666666666,15.0,4.0,0,0.75,12.0,9.0,0,0,0,0,0,0.4827586206896552,29,14,-3.0
4e927f09-191f-4395-81b5-bd802b2157a7,1.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,14.0,2.0,0.0,0.0,0.0,0.07692307692307693,13.0,1.0,0,0.0,0.0,0.0,3,0,0,2,1,0.4166666666666667,24,10,1.0,2.0,2.0,0.0,0.0,0.0,0.8181818181818182,11.0,9.0,0.8333333333333334,6.0,5.0,0.8333333333333334,6.0,5.0,0,0.7777777777777778,9.0,7.0,0,1,0,0,0,0.8333333333333334,18,15,1.0
71029904-d8d6-4976-8483-c5ec3ef31605,0.7142857142857143,7.0,5.0,1.0,2.0,2.0,0.4307692307692308,65.0,28.0,0.0,0.0,0.0,0.4067796610169492,59.0,24.0,0,1.0,1.0,1.0,0,0,0,1,0,0.4722222222222222,72,34,1.0,3.0,3.0,1.0,1.0,1.0,0.5,36.0,18.0,0.3333333333333333,3.0,1.0,0.36,25.0,9.0,0,0.6666666666666666,12.0,8.0,0,0,0,2,1,0.5,40,20,1.0
d073ccad-32e4-4341-83e3-c6e16cd198f6,0.5,2.0,1.0,1.0,1.0,1.0,0.4642857142857143,28.0,13.0,0.0,0.0,0.0,0.26666666666666666,15.0,4.0,0,0.75,12.0,9.0,0,0,0,0,0,0.4827586206896552,29,14,1.0,4.0,4.0,0.0,0.0,0.0,0.25806451612903225,31.0,8.0,0.0,0.0,0.0,0.043478260869565216,23.0,1.0,0,0.75,4.0,3.0,1,0,0,4,1,0.34210526315789475,38,13,3.0
976f1749-05f5-48c6-bccd-bfe600cdc5ee,1.0,2.0,2.0,0.0,0.0,0.0,0.8181818181818182,11.0,9.0,0.8333333333333334,6.0,5.0,0.8333333333333334,6.0,5.0,0,0.7777777777777778,9.0,7.0,0,1,0,0,0,0.8333333333333334,18,15,1.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,14.0,2.0,0.0,0.0,0.0,0.07692307692307693,13.0,1.0,0,0.0,0.0,0.0,3,0,0,2,1,0.4166666666666667,24,10,-1.0
d8999a57-7ac3-4c2e-bdea-27a5a4ab6c91,1.0,3.0,3.0,1.0,1.0,1.0,0.5,36.0,18.0,0.3333333333333333,3.0,1.0,0.36,25.0,9.0,0,0.6666666666666666,12.0,8.0,0,0,0,2,1,0.5,40,20,0.7142857142857143,7.0,5.0,1.0,2.0,2.0,0.4307692307692308,65.0,28.0,0.0,0.0,0.0,0.4067796610169492,59.0,24.0,0,1.0,1.0,1.0,0,0,0,1,0,0.4722222222222222,72,34,-1.0
c8d6bc5f-6b71-4ba2-bb51-7cf1016da645,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.0,2.0,0.8571428571428571,7.0,6.0,0.6666666666666666,12.0,8.0,0,0.0,0.0,0.0,0,1,0,0,0,0.65625,32,21,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4.0,1.0,1.0,2.0,2.0,0.5,6.0,3.0,0,0.0,0.0,0.0,2,0,0,1,1,0.64,25,16,3.0
7d95658b-0011-40c3-a18b-97438d81c11a,1.0,1.0,1.0,0.0,0.0,0.0,0.4166666666666667,12.0,5.0,1.0,1.0,1.0,0.3,10.0,3.0,0,1.0,2.0,2.0,0,0,0,1,0,0.7105263157894737,38,27,0.5,2.0,1.0,0.0,0.0,0.0,0.3,10.0,3.0,0.8571428571428571,7.0,6.0,0.5333333333333333,15.0,8.0,0,0.0,0.0,0.0,1,0,0,1,1,0.7192982456140351,57,41,3.0
91ffb094-7ffd-4b7b-8984-c06683602ac6,0.5,2.0,1.0,0.0,0.0,0.0,0.35294117647058826,17.0,6.0,0.0,0.0,0.0,0.3333333333333333,15.0,5.0,0,0.0,0.0,0.0,0,0,0,0,0,0.5,22,11,0.0,0.0,0.0,1.0,1.0,1.0,0.21428571428571427,14.0,3.0,1.0,1.0,1.0,0.21428571428571427,14.0,3.0,0,1.0,2.0,2.0,1,0,0,2,1,0.6458333333333334,48,31,3.0
9a393332-3bac-4c91-aef4-d1f69f232277,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4.0,1.0,1.0,2.0,2.0,0.5,6.0,3.0,0,0.0,0.0,0.0,2,0,0,1,1,0.64,25,16,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.0,2.0,0.8571428571428571,7.0,6.0,0.6666666666666666,12.0,8.0,0,0.0,0.0,0.0,0,1,0,0,0,0.65625,32,21,-3.0
0f216c18-392d-467d-a982-27beae046b12,0.5,2.0,1.0,0.0,0.0,0.0,0.3,10.0,3.0,0.8571428571428571,7.0,6.0,0.5333333333333333,15.0,8.0,0,0.0,0.0,0.0,1,0,0,1,1,0.7192982456140351,57,41,1.0,1.0,1.0,0.0,0.0,0.0,0.4166666666666667,12.0,5.0,1.0,1.0,1.0,0.3,10.0,3.0,0,1.0,2.0,2.0,0,0,0,1,0,0.7105263157894737,38,27,-3.0
bec31188-f616-4b24-9620-beb508b90de2,0.0,0.0,0.0,1.0,1.0,1.0,0.21428571428571427,14.0,3.0,1.0,1.0,1.0,0.21428571428571427,14.0,3.0,0,1.0,2.0,2.0,1,0,0,2,1,0.6458333333333334,48,31,0.5,2.0,1.0,0.0,0.0,0.0,0.35294117647058826,17.0,6.0,0.0,0.0,0.0,0.3333333333333333,15.0,5.0,0,0.0,0.0,0.0,0,0,0,0,0,0.5,22,11,-3.0
d515bb14-d321-4d1a-addc-2be59dba4e60,0.0,1.0,0.0,0.0,0.0,0.0,0.2692307692307692,26.0,7.0,0.0,0.0,0.0,0.16666666666666666,18.0,3.0,0,0.5714285714285714,7.0,4.0,0,0,0,0,0,0.2692307692307692,26,7,1.0,2.0,2.0,0.0,0.0,0.0,0.21052631578947367,19.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0.2857142857142857,7.0,2.0,0,0,0,0,0,0.21052631578947367,19,4,-3.0
62ce38bf-e466-4ee6-bced-7a25cf7d3143,0.3333333333333333,6.0,2.0,1.0,1.0,1.0,0.3055555555555556,36.0,11.0,0.0,0.0,0.0,0.20833333333333334,24.0,5.0,0,0.7142857142857143,7.0,5.0,0,0,0,0,0,0.32432432432432434,37,12,0.5,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,18.0,6.0,0.0,0.0,0.0,0.1,10.0,1.0,0,0.7142857142857143,7.0,5.0,0,0,0,1,0,0.3684210526315789,19,7,-3.0
e869d384-c0f5-48eb-ae99-0b2886255270,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.4166666666666667,24.0,10.0,0.25,4.0,1.0,0.2,15.0,3.0,0,0.7,10.0,7.0,0,0,0,1,1,0.5135135135135135,37,19,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,15.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0.6666666666666666,6.0,4.0,0,0,0,0,0,0.8113207547169812,53,43,-3.0
5b2e57f8-3efc-4720-b2e2-e48e1610ccab,0.0,0.0,0.0,0.0,0.0,0.0,0.5,12.0,6.0,0.0,0.0,0.0,0.3333333333333333,9.0,3.0,0,1.0,3.0,3.0,2,0,0,0,0,0.75,24,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0.0,3.0,0.0,0,0,0,2,0,0.7142857142857143,42,30,-3.0
549ec72b-be8a-4175-9521-f29f8ccbc447,0.5,2.0,1.0,0.0,0.0,0.0,0.5,8.0,4.0,0.5,4.0,2.0,0.2857142857142857,7.0,2.0,0,1.0,3.0,3.0,1,0,0,0,0,0.8,35,28,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,11.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.3333333333333333,6.0,2.0,0,0,0,1,0,0.8275862068965517,58,48,-3.0
47e40dad-0403-4407-bbd3-a0b97e7f9cad,1.0,2.0,2.0,0.0,0.0,0.0,0.21052631578947367,19.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0.2857142857142857,7.0,2.0,0,0,0,0,0,0.21052631578947367,19,4,0.0,1.0,0.0,0.0,0.0,0.0,0.2692307692307692,26.0,7.0,0.0,0.0,0.0,0.16666666666666666,18.0,3.0,0,0.5714285714285714,7.0,4.0,0,0,0,0,0,0.2692307692307692,26,7,3.0
0ec43b3e-4678-4e6a-9559-3cb5ca35d4ad,0.5,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,18.0,6.0,0.0,0.0,0.0,0.1,10.0,1.0,0,0.7142857142857143,7.0,5.0,0,0,0,1,0,0.3684210526315789,19,7,0.3333333333333333,6.0,2.0,1.0,1.0,1.0,0.3055555555555556,36.0,11.0,0.0,0.0,0.0,0.20833333333333334,24.0,5.0,0,0.7142857142857143,7.0,5.0,0,0,0,0,0,0.32432432432432434,37,12,3.0
c7820d5a-e48e-4509-9692-fe0258d3bf2a,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,15.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0.6666666666666666,6.0,4.0,0,0,0,0,0,0.8113207547169812,53,43,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.4166666666666667,24.0,10.0,0.25,4.0,1.0,0.2,15.0,3.0,0,0.7,10.0,7.0,0,0,0,1,1,0.5135135135135135,37,19,3.0
cae7c22a-fb63-4552-92d5-42dd1dfbe8e5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0.0,3.0,0.0,0,0,0,2,0,0.7142857142857143,42,30,0.0,0.0,0.0,0.0,0.0,0.0,0.5,12.0,6.0,0.0,0.0,0.0,0.3333333333333333,9.0,3.0,0,1.0,3.0,3.0,2,0,0,0,0,0.75,24,18,3.0
cac53daf-f514-4c64-ae8b-c4afd27aa59a,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,11.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.3333333333333333,6.0,2.0,0,0,0,1,0,0.8275862068965517,58,48,0.5,2.0,1.0,0.0,0.0,0.0,0.5,8.0,4.0,0.5,4.0,2.0,0.2857142857142857,7.0,2.0,0,1.0,3.0,3.0,1,0,0,0,0,0.8,35,28,3.0
21da7d13-54b0-498e-a417-2f80590004ca,1.0,2.0,2.0,1.0,2.0,2.0,0.3076923076923077,13.0,4.0,0.5333333333333333,15.0,8.0,0.42857142857142855,28.0,12.0,0,0.0,0.0,0.0,0,0,0,0,0,0.5151515151515151,33,17,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0,0.0,0.0,0.0,0,0,0,2,0,0.3333333333333333,3,1,-7.0
